,title,1,2,3,4
1305,[MV] KIMSEJEONG(김세정) _ Warning (Feat lIlBOI).3gpp.mp3,1.0,2.0,9.0,5.0
1306,[MV] LEEBADA(이바다) _ Night Dream(야몽음인 (夜夢陰人)).3gpp.mp3,0.0,4.0,9.0,0.0
1307,[MV] Mad Clown(매드클라운) _ Fire(화) (Feat Jinsil(진실) Of Mad Soul Child).3gpp.mp3,1.0,2.0,10.0,3.0
1308,[MV] Peppertones(페퍼톤스) _ Good Luck to You(행운을 빌어요).3gpp.mp3,3.0,2.0,10.0,0.0
1309,[MV] SBGB(새벽공방) _ CARD CAPTOR SAKURA(카드캡터체리).3gpp.mp3,1.0,5.0,10.0,0.0
1310,[MV] sentizone _ Unforgettable(긴 머리)(feat Seo Yeah An(서예안)).3gpp.mp3,1.0,4.0,9.0,3.0
1311,[MV] Stella Jang(스텔라장) _ Transfer(환승입니다).3gpp.mp3,3.0,0.0,7.0,0.0
1312,[MV] SUNMI(선미) _ 누아르(Noir).3gpp.mp3,1.0,4.0,9.0,2.0
1313,[MV] YOUNHA(윤하) _ On A Rainy Day(비가 내리는 날에는).3gpp.mp3,4.0,1.0,7.0,5.0
1314,[MV] 산이 매드클라운(San E Mad Clown) _ 못먹는 감(Sour Grapes).3gpp.mp3,4.0,3.0,7.0,2.0
1315,[MV] 산이(San E) _ Me You (Feat 백예린(Baek Yerin) Of 15&).3gpp.mp3,2.0,2.0,8.0,5.0
1316,[MV] 우주소녀 (WJSN) - 이루리 (As You Wish).3gpp.mp3,5.0,5.0,8.0,1.0
1317,[Official Audio] OOHYO 우효  비밀의 숲 OST Part3 SONAGI 소나기.3gpp.mp3,5.0,4.0,8.0,3.0
1318,[Official Audio] 델리스파이스(DELISPICE) - 챠우챠우.3gpp.mp3,1.0,5.0,10.0,1.0
1319,[Official Audio] 윤지영 (Yoon Jiyoung) - Blue bird.3gpp.mp3,0.0,2.0,10.0,2.0
1320,[Official Audio] 장기하와 얼굴들 (Kiha & The Faces) - ㅋ.3gpp.mp3,5.0,1.0,8.0,4.0
1321,[Official Audio] 치즈  CHEEZE - Orange (오렌지).3gpp.mp3,0.0,3.0,8.0,5.0
1322,[Official MV] Broken Valentine(브로큰 발렌타인)  Aluminium (Eng Sub).3gpp.mp3,0.0,1.0,10.0,0.0
1323,[응답하라 1988 Part 4] 박보람 (Park Boram) - 혜화동 (혹은 쌍문동) MV.3gpp.mp3,2.0,2.0,8.0,0.0
1324,좋지 아니한가 Isnt That Good.3gpp.mp3,0.0,5.0,7.0,5.0
1325,가끔 이러다.3gpp.mp3,2.0,2.0,8.0,5.0
1326,고속도로 Romance.3gpp.mp3,0.0,2.0,7.0,5.0
1327,구원찬  Ku One Chan - 01 너는 어떻게 (feat 백예린) (Official Audio).3gpp.mp3,2.0,2.0,7.0,0.0
1328,그래서 그대는 (그래서 그대는).3gpp.mp3,0.0,3.0,10.0,2.0
1329,럼블 피쉬 (Rumble Fish) - 비와 당신 (Official Video).3gpp.mp3,1.0,5.0,7.0,4.0
1330,무이이야 Rock Version.3gpp.mp3,1.0,3.0,10.0,1.0
1331,박혜경 - Lemon Tree (Official Video).3gpp.mp3,2.0,5.0,7.0,0.0
1332,버즈 (BUZZ) - 아날로그 (Analogue) MV.3gpp.mp3,5.0,3.0,9.0,2.0
1333,브로큰 발렌타인 - 화석의 노래.3gpp.mp3,2.0,3.0,7.0,5.0
1334,비망록 (스물의 노래).3gpp.mp3,4.0,3.0,9.0,3.0
1335,비밀 (feat 박완규).3gpp.mp3,0.0,0.0,8.0,0.0
1336,사랑이 다른 사랑으로 잊혀지네.3gpp.mp3,3.0,4.0,7.0,3.0
1337,서영은 혼자가아닌나.3gpp.mp3,5.0,0.0,10.0,4.0
1338,습관 (Bye Bye).3gpp.mp3,4.0,1.0,8.0,2.0
1339,아마도 그건.3gpp.mp3,3.0,2.0,8.0,3.0
1340,아웃사이더 (Outsider) - 슬피 우는 새 (feat 이수영).3gpp.mp3,4.0,2.0,10.0,3.0
1341,어떤 별보다.3gpp.mp3,5.0,1.0,10.0,0.0
1342,옥상달빛 (OKDAL) - 청춘길일(靑春吉日) [Official Audio].3gpp.mp3,5.0,0.0,8.0,0.0
1343,잠시 길을 잃다 (feat 신보경).3gpp.mp3,2.0,0.0,8.0,5.0
1344,청하 (CHUNG HA) - Why Don’t You Know (Feat 넉살 (Nucksal)) MV.3gpp.mp3,3.0,4.0,7.0,3.0
1345,추적이는 여름 비가 되어 - 장범준 Lyric video (as you wish).3gpp.mp3,5.0,5.0,8.0,4.0
1346,출사표 Marching.3gpp.mp3,4.0,5.0,8.0,5.0
1347,치즈 (CHEEZE) - LOSER [ENG] [MV].3gpp.mp3,3.0,5.0,7.0,1.0
1348,치즈 (CHEEZE) - 수채화 (Watercolor) [Mood Film Ep02] [ENG] [CHN].3gpp.mp3,4.0,0.0,7.0,2.0
1349,혼잣말 Say to Myself.3gpp.mp3,1.0,3.0,9.0,0.0
1350,후후후.3gpp.mp3,4.0,3.0,9.0,0.0
1351,03 바람났어 花天酒地 feat박봄[朴春] - GG（박명수 & G-Dragon）.3gpp.mp3,3.0,2.0,0.0,7.0
1352,05 I’m So Sexy – 댄싱게놈 (Dancing Genome) (유재석 JYP) (Yoo Jae Suk Park Jin Young).3gpp.mp3,4.0,4.0,4.0,9.0
1353,10cm-애상.3gpp.mp3,0.0,4.0,5.0,10.0
1354,20.3gpp.mp3,2.0,1.0,5.0,10.0
1355,2002.3gpp.mp3,0.0,1.0,2.0,8.0
1356,2NE1 - HATE YOU MV.3gpp.mp3,1.0,3.0,1.0,9.0
1357,2NE1 - LONELY MV.3gpp.mp3,3.0,5.0,2.0,10.0
1358,2NE1 - UGLY MV.3gpp.mp3,2.0,1.0,3.0,10.0
1359,2NE1 - 내가 제일 잘 나가(I AM THE BEST) MV.3gpp.mp3,2.0,1.0,2.0,8.0
1360,2PM HANDS UP MV.3gpp.mp3,5.0,2.0,5.0,10.0
1361,365.3gpp.mp3,3.0,1.0,5.0,8.0
1362,4 처음엔 사랑이란게.3gpp.mp3,2.0,4.0,0.0,8.0
1363,5th Season (SSFWL).3gpp.mp3,2.0,1.0,2.0,8.0
1364,9-TEEN.3gpp.mp3,4.0,4.0,0.0,8.0
1365,90s Love.3gpp.mp3,1.0,5.0,5.0,7.0
1366,A midsummer nights sweetness (한여름밤의 꿀).3gpp.mp3,4.0,1.0,4.0,8.0
1367,Adele - Easy On Me (Official Video).3gpp.mp3,0.0,1.0,4.0,10.0
1368,Adele - Hello.3gpp.mp3,5.0,0.0,3.0,8.0
1369,Adele - Rolling in the Deep (Official Music Video).3gpp.mp3,4.0,5.0,0.0,10.0
1370,Adore U (아낀다).3gpp.mp3,5.0,3.0,2.0,10.0
1371,Again & Again.3gpp.mp3,0.0,0.0,0.0,10.0
1372,Ah-Choo (Ah-Choo).3gpp.mp3,4.0,2.0,1.0,10.0
1373,Ailee에일리-손대지마(Dont touch me) 가사lyrics.3gpp.mp3,2.0,0.0,3.0,9.0
1374,All For You.3gpp.mp3,5.0,5.0,1.0,10.0
1375,All I Want for Christmas Is You.3gpp.mp3,0.0,0.0,2.0,10.0
1376,Alone (나혼자 (ALONE)).3gpp.mp3,2.0,5.0,4.0,7.0
1377,Amelia Moore ASTN - next door.3gpp.mp3,1.0,3.0,2.0,10.0
1378,Anyone.3gpp.mp3,3.0,2.0,5.0,9.0
1379,ASAP (ASAP).3gpp.mp3,0.0,4.0,2.0,10.0
1380,ASTN - Real (Official Video).3gpp.mp3,0.0,0.0,5.0,7.0
1381,Attention please!.3gpp.mp3,1.0,0.0,5.0,9.0
1382,Bad Boy.3gpp.mp3,5.0,2.0,4.0,9.0
1383,Bad Girl Good Girl.3gpp.mp3,1.0,3.0,0.0,10.0
1384,Bae Bae.3gpp.mp3,5.0,5.0,1.0,9.0
1385,bang (뱅(BANG) !).3gpp.mp3,3.0,5.0,1.0,8.0
1386,BANG BANG BANG.3gpp.mp3,4.0,3.0,0.0,8.0
1387,BBIBBI (삐삐).3gpp.mp3,1.0,3.0,3.0,10.0
1388,BBoom BBoom (뿜뿜).3gpp.mp3,4.0,3.0,4.0,10.0
1389,Beach Again (다시 여기 바닷가).3gpp.mp3,5.0,5.0,3.0,7.0
1390,BEAST - FICTION (Official Music Video).3gpp.mp3,3.0,1.0,2.0,10.0
1391,Beautiful Night (아름다운 밤이야).3gpp.mp3,3.0,3.0,3.0,7.0
1392,Beautiful.3gpp.mp3,4.0,3.0,4.0,7.0
1393,Because Its Christmas (크리스마스니까).3gpp.mp3,0.0,0.0,0.0,10.0
1394,Best Mistake.3gpp.mp3,2.0,0.0,1.0,10.0
1395,BIGBANG - TONIGHT MV.3gpp.mp3,2.0,4.0,2.0,8.0
1396,Black Mamba.3gpp.mp3,5.0,3.0,5.0,7.0
1397,Blood Sweat & Tears.3gpp.mp3,3.0,2.0,3.0,7.0
1398,Blue & Grey.3gpp.mp3,5.0,3.0,0.0,10.0
1399,Breathe.3gpp.mp3,1.0,5.0,5.0,7.0
1400,Bren Joy - Insecure (feat Pink Sweat) [Official Video].3gpp.mp3,3.0,2.0,1.0,9.0
1401,Britney Spears - Circus (Official HD Video).3gpp.mp3,2.0,3.0,5.0,10.0
1402,Britney Spears - Lucky (Official HD Video).3gpp.mp3,2.0,3.0,1.0,7.0
1403,Britney Spears - Toxic (Official HD Video).3gpp.mp3,5.0,4.0,0.0,7.0
1404,Brown Eyed Girls (브라운아이드걸스) _ Sixth Sense _ MV.3gpp.mp3,3.0,1.0,0.0,8.0
1405,Bruno Mars - Just The Way You Are (Official Music Video).3gpp.mp3,0.0,2.0,1.0,7.0
1406,Bruno Mars - Marry You (Official Lyric Video).3gpp.mp3,5.0,5.0,0.0,9.0
1407,Bruno Mars - Treasure (Official Music Video).3gpp.mp3,5.0,1.0,4.0,7.0
1408,BUBIBU.3gpp.mp3,4.0,1.0,1.0,7.0
1409,CALL ME BABY.3gpp.mp3,3.0,1.0,4.0,9.0
1410,CamRus - Chance (Official Audio).3gpp.mp3,5.0,3.0,2.0,9.0
1411,Carly Rae Jepsen - Call Me Maybe.3gpp.mp3,5.0,1.0,0.0,10.0
1412,Carly Rae Jepsen - I Really Like You (Audio).3gpp.mp3,0.0,3.0,5.0,8.0
1413,Carly Rae Jepsen - Run Away With Me.3gpp.mp3,4.0,5.0,4.0,7.0
1414,Carly Rae Jepsen - Tug Of War.3gpp.mp3,0.0,2.0,0.0,9.0
1415,Change (Feat Jun Hyung Yong From BEAST) (CHANGE (FEAT 용준형 FROM BEAST)).3gpp.mp3,0.0,0.0,4.0,7.0
1416,CHANGE UP.3gpp.mp3,3.0,2.0,5.0,9.0
1417,CHEER UP.3gpp.mp3,5.0,4.0,2.0,8.0
1418,CHEERS.3gpp.mp3,1.0,5.0,0.0,9.0
1419,Cherry Bomb.3gpp.mp3,4.0,2.0,3.0,8.0
1420,Chi Mat Ba Ram (치맛바람 (Chi Mat Ba Ram)).3gpp.mp3,5.0,1.0,3.0,10.0
1421,CLAP (박수).3gpp.mp3,3.0,0.0,3.0,9.0
1422,Cold Blooded.3gpp.mp3,1.0,1.0,2.0,8.0
1423,Come Back Home.3gpp.mp3,4.0,3.0,0.0,7.0
1424,Cookie.3gpp.mp3,1.0,0.0,0.0,10.0
1425,Counts - Sam MacPherson (official visualizer).3gpp.mp3,3.0,1.0,3.0,8.0
1426,Crazy (미쳐).3gpp.mp3,2.0,1.0,1.0,9.0
1427,Dance The Night Away.3gpp.mp3,4.0,2.0,4.0,10.0
1428,Daniel Schulz - AFK (Official Lyric Video).3gpp.mp3,1.0,2.0,5.0,7.0
1429,Davichi (다비치) _ Dont say Goodbye(안녕이라고 말하지마) MV.3gpp.mp3,3.0,3.0,4.0,8.0
1430,DDING (띵) (Prod By GIRIBOY) (기리보이).3gpp.mp3,3.0,3.0,4.0,9.0
1431,Disneys Enchanted - Happy Working Song (Actual Footage).3gpp.mp3,4.0,5.0,4.0,10.0
1432,DM.3gpp.mp3,5.0,4.0,2.0,9.0
1433,Dolphin.3gpp.mp3,2.0,0.0,1.0,8.0
1434,Domino.3gpp.mp3,1.0,3.0,4.0,9.0
1435,Dream Girl.3gpp.mp3,0.0,4.0,0.0,8.0
1436,Dream.3gpp.mp3,4.0,5.0,4.0,9.0
1437,Dumb Dumb.3gpp.mp3,3.0,2.0,2.0,7.0
1438,Dumhdurum (덤더럼(Dumhdurum)).3gpp.mp3,0.0,4.0,2.0,8.0
1439,Dun Dun Dance.3gpp.mp3,4.0,2.0,4.0,8.0
1440,Décalcomanie (데칼코마니) Décalcomanie.3gpp.mp3,2.0,1.0,2.0,8.0
1441,Egotistic (너나 해 (Egotistic)).3gpp.mp3,2.0,4.0,3.0,9.0
1442,eight (Prod & Feat SUGA of BTS) (에잇(Prod & Feat SUGA of BTS)).3gpp.mp3,1.0,2.0,5.0,8.0
1443,ELEVEN (ELEVEN).3gpp.mp3,5.0,2.0,4.0,9.0
1444,Euphoria.3gpp.mp3,5.0,2.0,0.0,7.0
1445,f(x) 에프엑스 Hot Summer MV.3gpp.mp3,5.0,2.0,3.0,8.0
1446,FANCY.3gpp.mp3,0.0,2.0,1.0,7.0
1447,Fantastic Baby.3gpp.mp3,4.0,3.0,4.0,8.0
1448,FEARLESS.3gpp.mp3,3.0,2.0,4.0,8.0
1449,FIESTA.3gpp.mp3,4.0,4.0,0.0,9.0
1450,Fiji Blue - Butterflies (Lyric Video).3gpp.mp3,4.0,0.0,3.0,10.0
1451,fml.3gpp.mp3,3.0,5.0,2.0,9.0
1452,FOREVER 1.3gpp.mp3,2.0,0.0,1.0,9.0
1453,Forever Young.3gpp.mp3,2.0,4.0,1.0,9.0
1454,Friday (featJang Yi-jeong) (금요일에 만나요 (feat장이정 of HISTORY)).3gpp.mp3,2.0,2.0,0.0,10.0
1455,Fronting (표정관리).3gpp.mp3,3.0,4.0,0.0,7.0
1456,GD & TOP - High High.3gpp.mp3,0.0,0.0,1.0,8.0
1457,GD & TOP - Oh yeah (ft Park Bom).3gpp.mp3,0.0,3.0,2.0,7.0
1458,Gee.3gpp.mp3,1.0,2.0,5.0,7.0
1459,Girls Day(걸스데이) _ Twinkle Twinkle(반짝반짝) MV.3gpp.mp3,5.0,0.0,3.0,10.0
1460,Girls Generation 소녀시대 The Boys MV (KOR Ver).3gpp.mp3,1.0,3.0,2.0,7.0
1461,Glass Bead (유리구슬).3gpp.mp3,1.0,0.0,3.0,10.0
1462,Go Away.3gpp.mp3,5.0,0.0,0.0,7.0
1463,gogobebe (고고베베 (gogobebe)).3gpp.mp3,0.0,2.0,4.0,7.0
1464,GOOD BOY.3gpp.mp3,3.0,2.0,2.0,10.0
1465,Habit (입버릇).3gpp.mp3,1.0,1.0,4.0,9.0
1466,Healing (힐링).3gpp.mp3,1.0,0.0,3.0,7.0
1467,heart (마음).3gpp.mp3,4.0,3.0,5.0,7.0
1468,Heart Attack (심쿵해 (Heart Attack)).3gpp.mp3,2.0,1.0,5.0,10.0
1469,Heavens Cloud.3gpp.mp3,4.0,0.0,5.0,10.0
1470,Hello Future.3gpp.mp3,0.0,4.0,1.0,7.0
1471,HER.3gpp.mp3,1.0,3.0,3.0,9.0
1472,HIP (HIP).3gpp.mp3,5.0,0.0,1.0,9.0
1473,How You Like That.3gpp.mp3,3.0,5.0,1.0,8.0
1474,Huh (HUH).3gpp.mp3,4.0,3.0,5.0,10.0
1475,Huh Gak 허각 - Hello.3gpp.mp3,2.0,1.0,0.0,8.0
1476,HWAA (화(火花)).3gpp.mp3,1.0,2.0,4.0,9.0
1477,HYUNA - Bubble Pop! (Official Music Video).3gpp.mp3,3.0,4.0,1.0,10.0
1478,I (Feat Verbal Jint).3gpp.mp3,3.0,2.0,5.0,10.0
1479,I Guess I Loved You.3gpp.mp3,1.0,5.0,5.0,10.0
1480,I happen to Love You (우리 사랑하게 됐어요).3gpp.mp3,0.0,5.0,1.0,9.0
1481,I Like You (니가 좋다).3gpp.mp3,3.0,3.0,5.0,10.0
1482,I Love You.3gpp.mp3,0.0,4.0,0.0,8.0
1483,Ice Cream Cake.3gpp.mp3,1.0,0.0,2.0,8.0
1484,ICY.3gpp.mp3,5.0,3.0,1.0,9.0
1485,Idina Menzel AURORA - Into the Unknown (From Frozen 2).3gpp.mp3,5.0,5.0,1.0,8.0
1486,If there was practice in love (Prod 2soo) (사랑에 연습이 있었다면 (Prod 2soo)).3gpp.mp3,0.0,2.0,1.0,10.0
1487,illa illa (ILLA ILLA (일라 일라)).3gpp.mp3,3.0,3.0,2.0,9.0
1488,Into the Unknown.3gpp.mp3,3.0,5.0,1.0,10.0
1489,Isac Elliot - Ghost (Lyric Video).3gpp.mp3,3.0,2.0,2.0,8.0
1490,ISLAND.3gpp.mp3,3.0,0.0,2.0,7.0
1491,ITZY “Boys Like You” MV @ITZY.3gpp.mp3,1.0,0.0,3.0,10.0
1492,ITZY “SNEAKERS” MV @ITZY.3gpp.mp3,1.0,0.0,3.0,10.0
1493,IU (아이유) _ Good Day (좋은 날) _ MV.3gpp.mp3,2.0,0.0,5.0,8.0
1494,IU(아이유) _ Every End of the Day(스무 살의 봄-하루 끝).3gpp.mp3,0.0,5.0,1.0,7.0
1495,IU(아이유) _ Only I didnt know(나만 몰랐던 이야기) [REAL+] _MV.3gpp.mp3,2.0,3.0,3.0,9.0
1496,I’m Not Cool.3gpp.mp3,4.0,5.0,1.0,10.0
1497,Jake Miller - Ross And Rachel (Lyric Video).3gpp.mp3,2.0,1.0,1.0,7.0
1498,Jessi (제시) - ZOOM MV.3gpp.mp3,2.0,2.0,1.0,10.0
1499,John K - shadows (Official Audio).3gpp.mp3,1.0,4.0,0.0,7.0
1500,Johnny Stimson - The Way It Was Before (EPISODE 1).3gpp.mp3,5.0,2.0,1.0,7.0
1501,karaoke (노래방에서).3gpp.mp3,2.0,1.0,2.0,7.0
1502,Khalid - Satellite (Official Video).3gpp.mp3,5.0,1.0,0.0,8.0
1503,Kick It.3gpp.mp3,4.0,3.0,4.0,8.0
1504,KNOCK KNOCK.3gpp.mp3,4.0,4.0,1.0,7.0
1505,Ko Ko Bop.3gpp.mp3,4.0,0.0,2.0,8.0
1506,LA SONG  (LA SONG).3gpp.mp3,5.0,3.0,5.0,8.0
1507,Last Christmas.3gpp.mp3,3.0,4.0,1.0,10.0
1508,Last Goodbye.3gpp.mp3,2.0,4.0,2.0,8.0
1509,LE SSERAFIM (르세라핌) ANTIFRAGILE OFFICIAL MV.3gpp.mp3,1.0,4.0,2.0,8.0
1510,LE SSERAFIM FEARLESS OFFICIAL MV.3gpp.mp3,3.0,4.0,2.0,8.0
1511,LEE HI - 1234 MV.3gpp.mp3,4.0,2.0,5.0,8.0
1512,Left and Right (Feat Jung Kook of BTS).3gpp.mp3,4.0,3.0,0.0,9.0
1513,Lenka - Everything At Once.3gpp.mp3,5.0,3.0,0.0,9.0
1514,Lenka - The Show (New Version) (Official Video).3gpp.mp3,3.0,1.0,2.0,8.0
1515,LIPSTICK (립스틱).3gpp.mp3,4.0,3.0,5.0,9.0
1516,LOER=LO♡ER.3gpp.mp3,1.0,0.0,3.0,7.0
1517,Loner (외톨이야).3gpp.mp3,5.0,5.0,1.0,8.0
1518,Loser.3gpp.mp3,4.0,5.0,3.0,7.0
1519,Lost Stars.3gpp.mp3,3.0,2.0,4.0,7.0
1520,Love (Love).3gpp.mp3,2.0,2.0,4.0,7.0
1521,Love Shot.3gpp.mp3,4.0,4.0,0.0,9.0
1522,Lovesick Girls.3gpp.mp3,0.0,0.0,4.0,10.0
1523,Loving U (LOVING U (러빙유)).3gpp.mp3,1.0,4.0,5.0,10.0
1524,Lucifer.3gpp.mp3,1.0,0.0,2.0,7.0
1525,LUV.3gpp.mp3,1.0,5.0,1.0,8.0
1526,Magic.3gpp.mp3,3.0,1.0,0.0,7.0
1527,Mansae (만세).3gpp.mp3,1.0,4.0,2.0,9.0
1528,Maria (마리아 (Maria)).3gpp.mp3,5.0,5.0,0.0,9.0
1529,Mark Ronson - Uptown Funk (Official Video) ft Bruno Mars.3gpp.mp3,1.0,3.0,4.0,10.0
1530,Maroon 5 - Moves Like Jagger ft Christina Aguilera (Official Music Video).3gpp.mp3,4.0,1.0,5.0,10.0
1531,Maroon 5 - Payphone (한글 가사 해석)ft Wiz Khalifa.3gpp.mp3,4.0,4.0,1.0,7.0
1532,Me Gustas Tu (오늘부터 우리는).3gpp.mp3,4.0,0.0,1.0,9.0
1533,MIC Drop.3gpp.mp3,0.0,0.0,1.0,9.0
1534,Mills - Slide Thru (Official Music Video).3gpp.mp3,0.0,1.0,0.0,10.0
1535,Miniskirt (짧은 치마 (Miniskirt)).3gpp.mp3,5.0,4.0,5.0,7.0
1536,miss A “Good-bye Baby” MV.3gpp.mp3,1.0,3.0,1.0,10.0
1537,Mr Chu (On Stage) (Mr Chu (On Stage)).3gpp.mp3,1.0,5.0,0.0,9.0
1538,MrMr.3gpp.mp3,4.0,3.0,4.0,8.0
1539,MY BAG.3gpp.mp3,3.0,2.0,1.0,8.0
1540,My Destiny.3gpp.mp3,1.0,2.0,3.0,9.0
1541,My only one (lyrics) - Sebastian Yatra ft Isabela Moner.3gpp.mp3,1.0,2.0,5.0,8.0
1542,NAVILLERA (너 그리고 나).3gpp.mp3,1.0,1.0,5.0,10.0
1543,NAYEON POP! MV.3gpp.mp3,3.0,3.0,1.0,9.0
1544,Never Let You Go (죽어도 못 보내).3gpp.mp3,1.0,5.0,1.0,10.0
1545,NEVER.3gpp.mp3,0.0,3.0,5.0,8.0
1546,New Rules - Love You Like That (Official Lyric Video).3gpp.mp3,5.0,0.0,3.0,10.0
1547,NewJeans (뉴진스) Hype Boy Official MV (MINJI ver).3gpp.mp3,2.0,2.0,0.0,7.0
1548,Next Level.3gpp.mp3,4.0,1.0,0.0,9.0
1549,Nitpicking (잔소리 (with 2AM 슬옹)).3gpp.mp3,3.0,1.0,2.0,7.0
1550,NMIXX DICE MV.3gpp.mp3,2.0,4.0,5.0,8.0
1551,NO1.3gpp.mp3,0.0,1.0,3.0,10.0
1552,Nobody.3gpp.mp3,4.0,3.0,5.0,8.0
1553,NoNoNo.3gpp.mp3,0.0,3.0,4.0,8.0
1554,Nonstop.3gpp.mp3,3.0,5.0,2.0,10.0
1555,Oh my god.3gpp.mp3,3.0,2.0,5.0,9.0
1556,Oh!.3gpp.mp3,5.0,3.0,2.0,7.0
1557,On Rainy Days (비가 오는 날엔).3gpp.mp3,5.0,4.0,3.0,9.0
1558,On The Ground.3gpp.mp3,4.0,2.0,4.0,7.0
1559,ON.3gpp.mp3,2.0,4.0,0.0,8.0
1560,One Direction - Best Song Ever.3gpp.mp3,5.0,5.0,1.0,7.0
1561,One Direction - Drag Me Down (Official Video).3gpp.mp3,0.0,3.0,2.0,9.0
1562,One Direction - Night Changes.3gpp.mp3,4.0,5.0,0.0,9.0
1563,One Direction - Story of My Life.3gpp.mp3,3.0,0.0,1.0,10.0
1564,OO.3gpp.mp3,0.0,5.0,5.0,10.0
1565,Owl City & Yuna - Shine Your Way.3gpp.mp3,5.0,1.0,5.0,7.0
1566,Owl City - Fireflies (Official Music Video).3gpp.mp3,3.0,1.0,3.0,8.0
1567,Owl City - To The Sky (Official Video).3gpp.mp3,4.0,4.0,1.0,10.0
1568,PARK BOM - DONT CRY MV.3gpp.mp3,1.0,4.0,4.0,7.0
1569,PARTY.3gpp.mp3,5.0,1.0,0.0,10.0
1570,PING PONG.3gpp.mp3,2.0,2.0,5.0,9.0
1571,Pink Venom.3gpp.mp3,4.0,4.0,4.0,10.0
1572,Please don’t… (이러지마 제발 (PLEASE DON’T…)).3gpp.mp3,0.0,4.0,5.0,7.0
1573,Power Up.3gpp.mp3,1.0,2.0,5.0,8.0
1574,Pretty U (예쁘다).3gpp.mp3,2.0,3.0,3.0,10.0
1575,PRETTYMUCH - Would You Mind (Audio).3gpp.mp3,4.0,5.0,1.0,9.0
1576,PSY - That That (prod & feat SUGA of BTS) MV.3gpp.mp3,4.0,5.0,2.0,7.0
1577,Psycho.3gpp.mp3,4.0,3.0,1.0,10.0
1578,Push Push (PUSH PUSH).3gpp.mp3,5.0,4.0,2.0,9.0
1579,Puss (Prod by 라이머) Puss (Prod by Rhymer).3gpp.mp3,4.0,4.0,1.0,7.0
1580,Queendom.3gpp.mp3,5.0,5.0,5.0,8.0
1581,REALLY REALLY.3gpp.mp3,5.0,4.0,5.0,8.0
1582,Regular (Korean Version).3gpp.mp3,3.0,1.0,1.0,7.0
1583,Remember (REMEMBER).3gpp.mp3,4.0,4.0,3.0,10.0
1584,Rollin.3gpp.mp3,1.0,2.0,1.0,9.0
1585,Rookie.3gpp.mp3,4.0,4.0,2.0,9.0
1586,Rough (시간을 달려서).3gpp.mp3,0.0,3.0,1.0,8.0
1587,Run Devil Run.3gpp.mp3,4.0,4.0,0.0,7.0
1588,Santa Tell Me.3gpp.mp3,0.0,1.0,1.0,8.0
1589,Secret Garden.3gpp.mp3,1.0,0.0,2.0,7.0
1590,Secret(시크릿) _ Love is MOVE(사랑은 MOVE) MV.3gpp.mp3,4.0,5.0,0.0,7.0
1591,SEVENTEEN (세븐틴) HOT Official MV.3gpp.mp3,4.0,3.0,1.0,7.0
1592,SEVENTEEN (세븐틴) Rock with you Official MV.3gpp.mp3,1.0,5.0,3.0,8.0
1593,SEVENTEEN _WORLD Lyrics (세븐틴 _WORLD 가사) (Color Coded Lyrics).3gpp.mp3,2.0,2.0,3.0,8.0
1594,SEVENTEEN ‘Darl+ing Lyrics (세븐틴 달링 가사) (Color Coded Lyrics).3gpp.mp3,0.0,3.0,0.0,10.0
1595,Shady Girl (가식걸).3gpp.mp3,0.0,4.0,5.0,7.0
1596,Shining Diamond.3gpp.mp3,5.0,0.0,5.0,8.0
1597,Shock (SHOCK).3gpp.mp3,1.0,1.0,4.0,9.0
1598,Short Hair (단발머리 (SHORT HAIR)).3gpp.mp3,3.0,2.0,4.0,8.0
1599,Show Yourself.3gpp.mp3,3.0,4.0,0.0,8.0
1600,SIGNAL.3gpp.mp3,2.0,1.0,0.0,7.0
1601,SISTAR19(씨스타19) - Ma Boy Music Video.3gpp.mp3,2.0,1.0,3.0,10.0
1602,Snapping.3gpp.mp3,4.0,5.0,1.0,10.0
1603,SNEAKERS.3gpp.mp3,3.0,2.0,2.0,9.0
1604,SOLO.3gpp.mp3,5.0,3.0,0.0,7.0
1605,Some (featGeeks Lil Boi) (썸 (FEAT긱스 릴보이)).3gpp.mp3,4.0,3.0,4.0,8.0
1606,Someday -아이유 (IU) (Dream High OST).3gpp.mp3,1.0,0.0,3.0,10.0
1607,Someone Like You.3gpp.mp3,0.0,0.0,2.0,9.0
1608,Something.3gpp.mp3,5.0,4.0,4.0,8.0
1609,Song Ji-Eun(송지은 of Secret)_ Going Crazy(미친거니)(Feat Bang Yong-Gook).3gpp.mp3,0.0,5.0,0.0,8.0
1610,Speechless (Full).3gpp.mp3,5.0,2.0,4.0,9.0
1611,Spider.3gpp.mp3,2.0,2.0,0.0,8.0
1612,Spring Is Gone by chance (우연히 봄).3gpp.mp3,4.0,3.0,1.0,7.0
1613,Starry Night (별이 빛나는 밤).3gpp.mp3,2.0,5.0,4.0,7.0
1614,Stay This Way.3gpp.mp3,2.0,1.0,0.0,8.0
1615,Step Back.3gpp.mp3,4.0,3.0,3.0,7.0
1616,STEP.3gpp.mp3,2.0,2.0,3.0,10.0
1617,Stray Kids CASE 143 MV.3gpp.mp3,5.0,1.0,0.0,10.0
1618,Sugar.3gpp.mp3,4.0,0.0,4.0,9.0
1619,Sunmi(선미) Full Moon(보름달) MV.3gpp.mp3,2.0,1.0,2.0,8.0
1620,SURF.3gpp.mp3,3.0,4.0,2.0,10.0
